"address";"lat";"long"
"CL 70 SUR 43 A 15  SABANETA , Colombia";6,150076042;-75,6145574
"CR 27 G 35 SUR 150  ENVIGADO , Colombia";6,170610036;-75,57654494
"CL 2 B 81 A 513  MEDELLIN , Colombia";6,21091578;-75,60544251
"TV 38 AA 57 110  BELLO , Colombia";6,34034;-75,55916
"CR 24 D 39 C SUR 91  ENVIGADO , Colombia";6,145470539;-75,57547912
"CR 59 27 B 510  BELLO , Colombia";6,33451754;-75,56527446
"CR 84 F 3 C 39  MEDELLIN , Colombia";6,226070051;-75,60854994
"CL 47 B SUR 69 94  SAN ANTONIO DE PRADO , Colombia";6,17950003;-75,64858047
"CL 87 SUR 65 A 371  LA ESTRELLA , Colombia";6,153480465;-75,64912954
"CL 80 58 161  ITAGUI , Colombia";6,190315052;-75,59702994
"CR 43 25 35  BELLO , Colombia";6,336514418;-75,55218279
"CL 54 86 C- 66  MEDELLIN , Colombia";6,271277954;-75,60456624
"CR 99 65 300  MEDELLIN , Colombia";6,22111088;-75,62234868
"CL 36 AA SUR 26 A 87  ENVIGADO , Colombia";6,162961759;-75,56633406
"CL 77 SUR 35 15  SABANETA , Colombia";6,141018402;-75,61823981
"CR 77 60 45  MEDELLIN , Colombia";6,269777461;-75,59127145
"CR 47 A 70 26 MEDELLIN , Colombia";6,265770014;-75,55696004
"CR 53 75 AA SUR 50  LA ESTRELLA , Colombia";6,154432212;-75,63334263
"CL 28 31 19  MEDELLIN , Colombia";6,229527202;-75,61234329
"TRAN 33 B SUR 39 21 ENVIGADO , Colombia";6,172590235;-75,58486562
"CL 78 E SUR 47 C 80  SABANETA , Colombia";6,149201747;-75,62304438
"CR 99 65 265  MEDELLIN , Colombia";6,22111088;-75,62234868
"TV 78 67 14  MEDELLIN , Colombia";6,273897481;-75,57794795
"CL 85 57 6  ITAGUI , Colombia";6,194132502;-75,596716
"CL 63 B SUR 32 552  SABANETA , Colombia";6,1526;-75,6109
"CR 47 A 70 28  MEDELLIN , Colombia";6,265749981;-75,55697001
"CL 42 108 A 217  MEDELLIN , Colombia";6,255572752;-75,62331212
"CR 76 53 89  MEDELLIN , Colombia";6,264829983;-75,58989002
"CR 73 74 10  MEDELLIN , Colombia";6,273839984;-75,58414004
