"address","lat","long"
"CR 50 27 B 151 BELLO , Colombia",6.3174234326294,-75.5571012550755
"CR 89 35 51 MEDELLIN , Colombia",6.24542000994339,-75.6132399922299
"CL 58 57 75 BELLO , Colombia",6.34061609585404,-75.5640978120897
"CQ 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CL 77 AC 75 165 EDIFICIO FUENTE AZUL MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 33 70 A 21 MEDELLIN , Colombia",6.26515734374565,-75.5458449225621
"CQ 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CR 53 25 75 CONJUNTO RESIDENCIAL MANANTIALES PH BELLO , Colombia",6.20542000000006,-75.56718
"CL 63 80 A 126 MIRADOR DE LA 80 MEDELLIN , Colombia",6.27358001948967,-75.5952800044768
"CIR 3 CR 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 52 71 60 URBANIZACION PORTOVELHO DE LOS COLORES MEDELLIN , Colombia",6.264689491072,-75.5949741273954
"CL 49 E 83 A 200 URB SOL CRECIENTE MEDELLIN , Colombia",6.26444998954629,-75.6031500248253
"CL 56 78 A 81 EDIFICIO COSTA DE MARFIL MEDELLIN , Colombia",6.26945000433803,-75.5936499757663
"CL 35 B 86 81 EDIFICIO PRIMAVERA MEDELLIN , Colombia",6.2449800019362,-75.6113099752047
"CL 78 A 67 54 LOMAS DEL PILAR MEDELLIN , Colombia",6.27521000629068,-75.5779500005664
"CIR 3 66 B 165 EDIFICIO NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CR 76 A 53 35 CONJUNTO DE USO MIXTO JARDIN DE COLORES MEDELLIN , Colombia",6.26475999423525,-75.5900800393848
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CL 51 64 B 21 EDIFICIO VIVALDI MEDELLIN , Colombia",6.25582999841116,-75.5794500259587
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 76 A 53 215 URBANIZACION PLAZA DE COLORES MEDELLIN , Colombia",6.26562999387534,-75.5895199606146
"CL 51 54 30 BELLO , Colombia",6.33488482616869,-75.561989982486
"CL 51 64 B 21 EDIFICIO VIVALDI MEDELLIN , Colombia",6.25582999841116,-75.5794500259587
"CR 76 53 89 URBANIZACION  PARQUE DE LOS COLORES MEDELLIN , Colombia",6.26482998312676,-75.5898900216398
"CL 9 SUR 79 C 115 URBANIZACION ARBOLEDA DEL RODEO APARTAMENTOS MEDELLIN , Colombia",6.20785000000006,-75.59099
"CR 66 35 04 BALCONES DE SANTIAGO MEDELLIN , Colombia",6.24115001700872,-75.5853000076419
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CR 76 53 90 URBANIZACION FUENTE DE COLORES MEDELLIN , Colombia",6.26406999596584,-75.5892400050486
"CR 93 50 A 91 UNIDAD RESIDENCIAL CALASANZ AZUL PH MEDELLIN , Colombia",6.26912831495182,-75.6042182022069
"CR 50 27 B 145 BELLO , Colombia",6.3173486921995,-75.5571425225201
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CR 73 52 65 MEDELLIN , Colombia",6.26219001890261,-75.5878999901879
"CL 51 84 181 CONJUNTO RESIDENCIAL FARALLONES PH MEDELLIN , Colombia",6.26744620340919,-75.602096349632
"CR 79 C 45 35 CONJUNTO MULTIFAMILIAR LOS PINOS PH MEDELLIN , Colombia",6.25259000000005,-75.5997199999999
"CR 76 53 215 MEDELLIN , Colombia",6.2651101097169,-75.588761738344
"CR 75 DA 2 B SUR 320 CONJUNTO RESIDENCIAL LOS CABOS PH MEDELLIN , Colombia",6.20550999706867,-75.5993100235235
"CR 82 A 30 63 MEDELLIN , Colombia",6.23155735330996,-75.6044382791307
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE PH MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CL 33 AA 81 A 41 MEDELLIN , Colombia",6.23992998909202,-75.604439999724
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE PH MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 73 52 65 MEDELLIN , Colombia",6.26219001890261,-75.5878999901879
"CR 90 65 C 10 CONJUNTO RESIDENCIAL MIRADOR DE BARCELONA MEDELLIN , Colombia",6.27857578729551,-75.5983666700752
"CL 9 B SUR 79 A 221 URB RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 75 DA 2 B SUR 320 CONJUNTO RESIDENCIAL LOS CABOS PH MEDELLIN , Colombia",6.20550999706867,-75.5993100235235
"CL 5 A 35 59 EDIFICIO CALLE 5 A PH MEDELLIN , Colombia",6.20327001726407,-75.5668299810806
"CQ 3 66 B 165 URB NANTES MEDELLIN , Colombia",6.24468955775869,-75.5868877365648
"CR 81 C 49 F 50 EDIFICIO BELOHORIZONTE MEDELLIN , Colombia",6.26388002013037,-75.5998000295832
"CR 76 53 90 URB FUENTE DE COLORES PH MEDELLIN , Colombia",6.26406999596584,-75.5892400050486
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CR 80 37 44 EDIFICIO JACARANDA DE LAURELES PH MEDELLIN , Colombia",6.24522001773362,-75.5999400073662
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CL 34 C 88 B 66 CONJUNTO RESIDENCIAL RIO CAMPESTRE PH MEDELLIN , Colombia",6.24371999234134,-75.6149700170453
"CL 63 80 A 40 UNIDAD RESIDENCIAL CRUCERO DE LA 80 MEDELLIN , Colombia",6.27349279409935,-75.5939096899897
"CR 76 A 53 35 CONJUNTO DE USO MIXTO JARDIN DE COLORES MEDELLIN , Colombia",6.26475999423525,-75.5900800393848
"CL 32 D 65 C 15 EDIFICIO SANTA MARIA LA ANTIGUA MEDELLIN , Colombia",6.23754001513009,-75.5846000349077
"CR 85 47 EE 22 MEDELLIN , Colombia",6.2570866627394,-75.6017447173742
"CL 77 AC 75 165 CONJUNTO RESIDENCIAL FUENTE AZUL PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CR 75 DA 2 B SUR 320 CONJUNTO RESIDENCIAL LOS CABOS PH MEDELLIN , Colombia",6.20550999706867,-75.5993100235235
"CR 88 36 32 ED AMERICA REAL MEDELLIN , Colombia",6.24698000785288,-75.6105300391142
"CR 73 52 65 CONJUNTO DE USO MIXTO CAMINO DE COLORES MEDELLIN , Colombia",6.26299829472004,-75.587201048546
"CR 74 52 55 MEDELLIN , Colombia",6.26252001443063,-75.5891499834085
"CR 88 34 05 TORRES DE MONTELIMAR MEDELLIN , Colombia",6.24253650952248,-75.6131931373911
"CR 93 35 B 64 MEDELLIN , Colombia",6.24872000713307,-75.6146899776602
"CL 52 71 60 URBANIZACION PORTOVELHO DE LOS COLORE MEDELLIN , Colombia",6.264689491072,-75.5949741273954
"CR 83 34 A 33 MEDELLIN , Colombia",6.2423800193902,-75.6057800145847
"CL 9 B SUR 79 A 221 URBANIZACION RODEO VERDE MEDELLIN , Colombia",6.20225843192776,-75.5992790823403
"CR 29 A 5 SUR 125 CONJUNTO RESIDENCIAL URBANIZACION TIERRA CLARA MEDELLIN , Colombia",6.19269000000003,-75.56317
"CL 61 SUR 43 A 32 SERRANA APARTAMENTOS PH SABANETA , Colombia",6.15487522083996,-75.6089750712744
"CR 75 DA 2 B SUR 320 LOS CABOS PH MEDELLIN , Colombia",6.20550999706867,-75.5993100235235
"CR 84 35 62 MEDELLIN , Colombia",6.24471999529969,-75.6063000278577
"CL 50 A 96 C 165 URBANIZACION AMANECERES VIS PH MEDELLIN , Colombia",6.24589000000003,-75.5745699999999
"CL 80 SUR 47 C 61 SABANETA , Colombia",6.14796700531682,-75.6266108557231
